total_expense;age;sex;pdv;client;campaing;purchase_date
500;16;0;5;83380;10;2019-03-10
383;49;1;3;42099;8;2022-10-05
188;22;1;4;92773;6;2019-01-17
293;10;1;1;49619;2;2019-07-14
527;7;0;4;39454;2;2020-09-26
389;44;0;1;75134;4;2019-10-17
169;7;1;5;76055;3;2021-04-22
635;20;1;1;88857;10;2020-03-01
246;50;1;5;87117;8;2022-11-08
908;21;1;4;1488;3;2020-08-04
800;14;1;5;21213;1;2018-05-04
299;29;1;4;79660;2;2020-07-31
190;44;0;3;80432;9;2019-09-26
383;18;1;5;66600;4;2020-06-10
701;36;0;0;68549;1;2018-02-13
160;11;1;3;57186;7;2019-04-25
866;47;0;3;40755;7;2022-08-21
992;25;0;3;34862;9;2019-07-11
800;35;0;3;94403;4;2021-10-10
79;40;0;0;5618;2;2022-03-31
747;38;0;4;15598;8;2019-03-30
410;15;1;3;82250;1;2020-01-15
818;4;0;0;7958;9;2020-03-02
158;13;0;3;83458;7;2020-02-05
858;40;1;4;65007;8;2018-03-07
869;4;0;2;37409;2;2019-11-02
469;35;1;4;84672;5;2020-09-27
798;34;0;4;10049;5;2020-08-24
569;8;0;2;41601;9;2022-08-28
193;20;1;2;85917;3;2019-04-21
781;31;0;5;33910;8;2020-12-07
921;33;1;4;76571;4;2022-07-06
91;34;1;3;24658;9;2021-01-30
263;40;0;5;80115;2;2021-12-05
796;16;0;0;27748;3;2019-03-13
434;16;0;4;3674;4;2022-01-21
777;37;0;1;52228;5;2018-03-02
168;49;1;4;37819;6;2020-09-15
407;37;0;2;55386;4;2018-08-09
308;26;1;3;58889;9;2021-06-15
776;7;0;4;43119;2;2018-04-10
692;46;1;2;1544;4;2022-10-13
715;6;1;4;81516;2;2022-10-26
568;11;1;4;93721;8;2021-02-20
391;34;0;5;2094;2;2019-03-02
804;0;0;5;74325;4;2019-06-22
411;34;1;2;57098;3;2021-06-11
741;35;1;5;68909;8;2022-03-17
199;38;1;0;21802;8;2018-10-18
666;7;0;5;18452;3;2019-05-10
728;4;0;5;91312;1;2020-10-23
558;39;1;2;58259;10;2021-09-17
135;0;0;2;99921;6;2018-12-29
316;6;0;3;26477;7;2021-05-05
929;21;1;2;57462;10;2022-10-25
554;39;0;1;9979;7;2019-05-23
63;40;0;3;14917;2;2019-03-29
669;4;1;5;83065;10;2021-05-05
776;43;0;1;76660;4;2020-10-31
397;34;1;1;87261;7;2021-09-16
378;1;1;4;12787;2;2020-09-30
968;44;0;5;25190;6;2018-12-22
199;45;0;4;846;6;2022-02-28
95;10;1;1;60072;2;2020-12-04
756;35;1;3;58223;1;2018-10-23
601;40;1;1;45643;2;2019-11-14
143;39;1;5;70993;5;2022-03-15
934;30;0;0;25337;3;2022-09-02
903;13;0;1;86890;1;2019-07-14
364;44;1;3;20486;7;2020-10-13
822;46;1;4;53875;8;2020-09-09
180;33;0;3;24892;6;2020-02-23
568;14;0;0;17334;6;2018-10-15
428;30;1;5;81437;3;2019-06-08
823;24;1;0;72849;6;2020-02-12
785;49;1;2;66966;1;2020-07-07
115;18;1;1;86514;10;2019-12-21
665;0;0;2;95572;7;2022-08-07
323;13;0;3;76811;4;2020-05-26
676;33;0;3;97835;10;2022-03-22
244;20;0;3;46169;10;2020-08-29
452;30;1;1;73895;4;2019-10-20
638;48;0;4;70079;9;2018-07-11
54;25;0;1;4883;8;2018-10-22
343;8;1;2;63521;7;2020-08-19
588;19;1;5;42722;9;2022-07-23
178;2;1;2;1349;5;2020-05-22
435;39;0;3;80172;2;2019-09-09
727;12;0;3;41362;9;2018-02-17
97;40;0;2;55775;1;2021-11-07
80;50;1;5;19075;8;2021-12-16
800;8;0;3;11030;10;2019-09-26
639;15;0;4;16071;9;2019-07-12
369;25;1;3;66216;1;2022-01-25
362;37;0;4;6412;3;2018-05-19
379;18;0;4;79598;7;2021-06-16
633;2;1;5;3665;1;2021-01-04
721;28;1;2;20593;4;2022-03-19
164;25;1;1;19090;6;2018-11-19
78;47;0;0;65674;1;2020-09-24
923;15;0;2;60437;2;2019-09-30
601;30;0;4;2110;2;2020-08-15
894;1;0;5;44130;6;2018-05-14
645;36;1;3;34094;1;2021-11-17
320;12;0;1;38987;4;2019-07-22
376;47;1;0;35868;6;2021-05-01
575;45;1;1;14321;8;2019-07-01
733;32;1;0;19038;8;2020-10-30
274;17;1;5;15044;9;2019-03-30
634;37;1;2;31567;7;2019-01-06
279;36;1;2;43798;3;2018-10-06
230;6;1;4;91958;4;2018-05-23
715;11;1;2;39840;4;2019-05-24
636;38;0;1;99438;2;2022-03-15
610;17;0;1;50379;4;2018-11-28
504;39;1;3;60143;1;2020-12-08
718;15;0;3;51612;10;2020-04-03
746;18;1;2;18605;10;2021-12-11
819;44;0;4;51728;3;2019-01-16
314;17;0;0;81177;7;2018-11-02
274;1;0;2;22798;10;2020-08-20
640;18;0;0;65315;4;2021-04-19
491;29;0;1;75896;6;2021-07-07
870;21;0;1;2661;5;2021-12-11
775;3;0;0;75111;1;2018-02-08
911;25;0;0;44600;5;2022-02-09
817;49;0;5;22037;2;2020-10-07
866;11;0;2;64945;8;2021-06-09
193;21;1;4;32970;3;2022-05-09
870;11;1;5;86597;8;2019-07-06
938;16;1;4;48797;6;2020-05-12
157;48;1;3;1427;6;2020-07-22
599;50;1;1;14923;2;2020-08-16
302;39;0;5;25535;9;2018-05-25
506;29;1;3;10955;3;2018-12-13
939;21;1;4;62885;8;2018-11-19
928;45;0;5;98137;6;2018-04-21
507;41;0;2;10575;6;2019-10-21
763;49;1;0;28128;8;2019-04-19
833;19;1;4;36842;8;2021-07-05
363;49;0;4;68381;5;2018-04-30
128;45;0;2;93829;5;2020-10-05
284;12;1;1;11038;8;2018-06-30
855;16;0;3;59979;4;2019-12-06
494;40;0;3;43465;4;2019-10-27
340;13;0;1;92979;2;2019-12-25
511;17;1;4;29053;8;2018-07-09
963;34;1;0;47452;1;2020-04-07
827;43;1;5;75505;4;2022-03-10
696;25;1;1;22428;6;2021-08-06
479;16;0;2;54076;1;2018-05-04
824;2;1;0;79686;2;2021-02-17
793;49;1;4;8992;6;2018-03-05
344;13;1;3;68039;3;2019-05-19
932;12;0;5;16545;8;2019-11-11
897;13;1;2;18565;3;2020-07-20
458;23;0;2;28322;5;2021-08-08
664;12;0;5;7616;3;2019-01-26
901;19;0;5;18410;10;2020-11-06
448;36;0;5;31732;3;2022-06-20
745;16;1;3;156;9;2022-05-04
347;32;0;3;85598;3;2022-02-24
712;41;0;2;2261;2;2019-12-23
214;42;1;1;7487;9;2020-09-18
166;35;0;2;99193;5;2022-11-12
560;42;1;4;30260;3;2019-03-12
477;38;0;3;16759;1;2018-02-09
858;43;1;4;21084;4;2022-12-09
53;8;1;4;98374;3;2021-04-17
625;1;1;3;18966;5;2022-02-23
659;39;1;5;56632;6;2019-06-26
242;49;1;3;55677;5;2022-08-20
199;41;0;4;60517;4;2018-04-08
180;24;0;0;37698;4;2022-05-25
177;42;1;5;35921;4;2019-02-04
389;41;0;0;55733;5;2018-02-11
775;23;0;3;81370;4;2018-08-07
834;34;1;2;19042;5;2022-05-09
946;42;0;3;81628;5;2019-01-01
863;8;1;1;79462;6;2022-01-21
985;33;1;2;96447;6;2022-03-19
798;37;1;3;53698;8;2021-11-29
835;30;0;1;68357;1;2019-08-30
803;7;0;3;34759;5;2018-04-17
368;5;1;4;45996;8;2021-10-05
686;37;0;3;54380;2;2020-04-27
344;35;1;2;62022;9;2018-09-04
783;46;1;1;55093;6;2020-02-23
133;36;0;4;55562;6;2022-02-15
190;32;1;3;1033;9;2020-04-03
776;29;1;4;2447;1;2020-05-02
516;16;0;3;7246;5;2021-04-15
702;39;0;4;39188;4;2019-12-03
287;15;0;4;60895;1;2021-02-14
771;38;0;4;60458;1;2021-08-16
261;9;0;4;8605;9;2020-05-28
624;32;0;5;61628;6;2018-09-01
479;42;1;4;29183;10;2018-06-04
128;38;1;4;56483;5;2020-03-02
860;4;1;2;39074;6;2019-11-22
224;10;1;4;27474;1;2021-07-11
132;28;0;5;66433;5;2020-06-03
189;27;0;2;40323;6;2021-02-16
859;23;0;2;19200;6;2018-07-19
488;44;0;5;2040;7;2023-01-02
357;45;1;3;2233;3;2021-04-21
636;11;1;2;33876;9;2019-03-22
683;47;1;0;94667;4;2019-05-28
256;37;1;1;68746;10;2021-10-28
908;6;1;5;57617;5;2021-07-20
843;36;0;5;93975;6;2022-08-02
896;17;1;1;5204;4;2021-07-02
696;4;1;3;1203;2;2019-01-07
314;41;1;4;25955;9;2022-06-04
531;30;1;3;33552;1;2022-08-06
661;38;0;4;71566;7;2022-07-15
513;43;0;2;68481;3;2020-01-19
925;8;0;3;73005;10;2020-04-29
311;40;1;2;43885;1;2021-12-08
512;1;1;1;44345;1;2022-02-02
313;11;1;0;34711;10;2022-02-18
831;13;0;5;48180;3;2021-03-29
216;35;0;3;77671;3;2019-04-10
655;27;1;4;42604;6;2018-04-21
669;32;1;5;24675;1;2021-05-01
198;7;1;3;85192;10;2022-05-15
499;41;0;2;85584;2;2019-07-13
887;45;0;0;65208;2;2021-04-27
184;34;0;2;27652;1;2022-04-07
132;40;0;0;42080;6;2022-12-17
470;17;0;1;62024;9;2019-02-04
929;33;1;1;722;3;2022-06-18
861;11;0;0;7259;5;2018-03-11
248;17;0;1;62199;3;2020-09-05
994;40;1;5;24329;8;2019-10-03
820;5;1;1;60227;10;2022-06-23
949;38;0;3;99581;6;2018-11-10
152;18;0;0;58544;2;2021-10-07
69;48;1;1;30579;3;2020-02-12
337;45;0;1;11224;6;2018-02-03
385;24;0;1;78662;6;2022-03-04
178;4;1;1;63487;2;2021-11-18
463;16;0;5;54588;2;2022-02-20
264;43;0;3;31979;10;2019-06-04
339;47;0;4;85735;1;2019-03-28
307;41;1;0;47594;9;2019-08-21
422;7;0;1;31224;8;2020-08-17
85;10;1;5;44204;10;2021-08-06
179;32;0;3;10492;2;2020-07-10
232;33;1;0;6371;7;2018-03-28
527;2;0;2;84061;9;2022-03-26
358;29;0;3;16084;9;2020-05-08
303;25;0;5;9736;10;2022-08-24
450;35;0;4;97118;6;2019-10-25
71;8;1;1;62417;2;2021-09-30
558;12;1;0;24794;8;2021-08-26
824;43;0;0;32241;10;2019-05-26
257;50;0;1;24989;8;2022-10-10
443;0;0;5;48027;6;2020-12-24
845;45;0;1;38204;1;2018-02-16
92;32;0;1;92066;5;2019-08-25
248;0;1;3;85084;8;2019-07-27
918;21;1;2;97514;3;2021-05-08
879;31;1;5;65901;5;2020-04-02
879;30;0;4;84595;6;2021-07-08
957;8;1;5;1276;9;2019-10-15
855;17;0;4;99490;8;2023-01-09
559;7;0;0;37685;9;2021-08-15
406;44;0;5;45854;8;2021-12-14
136;10;1;4;30412;7;2020-03-13
181;3;1;4;83344;8;2021-12-19
914;6;0;4;40841;7;2020-01-04
97;11;1;3;12744;3;2022-05-12
989;33;1;3;57270;5;2019-11-02
984;32;0;2;30443;1;2020-08-01
288;49;0;1;42871;4;2019-07-16
836;25;0;4;36642;7;2023-01-05
505;26;1;2;36384;6;2018-05-19
777;22;0;1;87851;2;2022-06-15
822;17;0;5;77149;3;2020-12-16
399;38;1;3;66207;5;2019-07-09
588;49;1;1;77690;9;2022-04-02
797;7;1;3;24041;8;2021-03-25
864;47;0;3;80457;6;2018-05-10
962;12;1;2;60522;8;2019-06-01
500;13;0;3;97283;9;2020-04-15
829;22;0;2;69776;2;2021-11-30
651;39;0;4;84355;1;2022-12-27
697;0;1;1;93820;5;2019-12-20
671;3;1;1;21886;5;2020-01-29
149;32;0;3;54502;6;2020-03-23
240;13;0;0;33166;4;2018-05-27
376;14;1;0;65704;10;2018-02-21
739;22;1;2;69376;7;2020-03-13
531;9;0;5;59318;5;2023-01-31
891;16;0;5;39754;5;2021-11-05
785;47;0;1;90504;8;2019-03-12
59;40;0;3;47356;1;2022-04-17
700;35;1;5;27059;9;2018-04-21
563;15;0;0;85321;1;2021-03-18
875;5;1;5;21793;8;2018-10-17
504;26;0;2;50477;6;2020-11-17
794;17;0;1;24792;3;2020-07-06
524;50;0;4;66300;4;2020-06-08
415;33;0;4;82915;4;2020-08-12
941;3;1;4;1497;1;2020-11-30
641;43;1;4;91016;2;2022-09-09
296;19;1;0;41245;6;2022-10-15
844;23;1;4;29934;7;2020-12-29
146;21;1;1;34571;7;2020-06-09
508;43;0;0;63121;3;2018-11-26
638;38;1;1;59685;5;2018-03-22
93;38;0;0;82083;5;2021-10-01
289;0;0;3;25367;8;2022-01-26
305;0;0;2;66868;3;2022-03-29
479;23;1;2;77922;7;2018-08-17
641;49;0;5;156;3;2019-12-06
770;50;0;3;81215;5;2022-11-03
600;33;0;2;90218;5;2019-11-10
314;39;1;0;1755;2;2020-09-03
947;22;0;0;10103;9;2018-02-08
620;30;1;4;73438;10;2022-12-18
150;50;1;2;1597;4;2019-05-20
243;47;0;0;55673;5;2020-07-06
429;6;0;1;97473;4;2022-05-11
524;7;0;0;21305;1;2018-12-21
149;1;0;1;6083;4;2019-10-08
260;0;1;0;18888;7;2021-02-14
503;19;1;5;38277;1;2020-04-02
176;31;0;5;44739;10;2022-08-26
83;10;0;1;17536;6;2020-08-17
962;32;0;5;82332;2;2018-05-04
868;46;1;2;65227;5;2021-04-11
908;29;1;3;81938;3;2018-12-20
628;22;1;4;79302;8;2022-02-05
142;20;0;2;11647;3;2022-09-20
824;0;1;0;20396;4;2019-11-14
632;41;0;3;31862;7;2020-11-11
621;19;0;4;14177;7;2022-12-15
369;27;1;3;22177;6;2022-04-27
602;30;0;4;25893;2;2020-01-02
721;12;1;5;97838;8;2018-03-08
907;41;0;5;32344;9;2021-04-19
506;39;0;1;78539;9;2022-09-15
707;6;1;0;56435;5;2021-01-31
107;11;0;4;66945;5;2020-01-02
816;9;1;4;80396;8;2021-11-23
699;41;1;5;36970;9;2021-08-22
990;17;0;1;9161;6;2020-09-21
235;21;1;5;98924;6;2018-07-02
473;11;0;2;84915;1;2020-11-22
826;27;1;1;92526;2;2019-01-14
57;32;0;5;78926;2;2019-10-11
926;47;1;2;61991;8;2021-10-16
197;14;0;0;52968;9;2020-04-19
190;20;1;0;45505;6;2019-05-08
623;48;1;3;67771;2;2018-04-11
689;32;0;5;96969;5;2020-12-06
974;16;1;5;72960;7;2022-05-09
693;30;0;2;88474;9;2022-02-12
763;40;1;5;3870;4;2018-07-27
985;30;0;5;92170;9;2020-04-19
590;27;0;0;74633;5;2022-02-04
269;30;0;2;4808;10;2020-03-28
240;21;1;1;28915;5;2021-07-22
271;28;0;3;89480;6;2019-02-02
984;42;1;0;83201;10;2020-01-24
448;14;1;5;48539;4;2018-10-17
777;22;1;0;26521;5;2020-12-03
617;26;1;5;20650;9;2021-03-02
533;43;1;0;28833;6;2018-05-19
614;9;0;4;32163;9;2019-09-27
768;42;0;5;24962;2;2022-09-02
292;28;0;5;84074;3;2019-08-26
232;22;0;3;48646;1;2020-02-03
473;37;0;3;82229;4;2022-04-02
598;10;1;0;44601;7;2020-03-26
282;50;1;2;45628;8;2018-05-30
997;49;1;5;43124;6;2022-10-10
651;20;1;1;25958;4;2022-04-20
916;34;1;0;90272;5;2021-01-22
568;49;0;0;98631;10;2019-12-26
79;30;0;5;31389;6;2019-05-31
108;38;1;1;23607;2;2020-03-10
208;5;1;3;62345;6;2018-02-20
886;19;1;2;27493;2;2019-03-10
960;40;1;4;63571;8;2021-10-31
228;45;0;0;864;3;2020-07-05
466;20;0;1;79279;1;2022-10-07
810;16;1;3;34080;7;2021-10-29
857;21;1;0;7737;8;2018-04-06
415;24;0;3;34491;2;2018-11-19
439;26;1;1;8856;10;2022-09-21
201;9;1;4;51846;4;2020-06-02
588;2;1;1;47550;6;2022-05-15
793;35;0;0;7990;5;2022-11-25
718;45;0;2;80100;7;2022-10-07
679;38;1;4;93506;9;2018-10-15
257;28;1;2;59143;7;2020-07-20
329;4;1;4;97362;9;2021-08-31
379;25;1;4;55631;6;2022-02-27
338;31;1;3;9463;5;2022-06-02
722;31;1;0;2848;8;2022-06-01
981;17;0;3;41665;10;2022-09-01
302;38;0;4;78480;8;2018-11-14
57;13;0;3;17298;8;2021-08-05
928;4;0;3;51751;2;2020-09-24
487;18;0;0;51392;6;2018-09-27
124;4;0;4;33659;6;2020-12-31
823;10;0;3;52015;8;2020-12-04
266;8;0;1;75512;4;2018-06-27
89;44;1;3;35964;2;2021-05-03
243;28;0;3;65496;8;2020-09-05
65;0;0;0;1004;9;2022-06-18
676;35;0;1;25765;4;2022-10-26
218;28;0;1;11949;6;2022-03-24
787;43;1;2;20994;1;2018-09-02
648;34;0;1;73270;6;2018-12-01
620;30;1;4;33231;4;2022-04-12
297;46;0;2;35773;3;2022-04-01
231;11;1;0;16689;5;2021-05-19
66;28;0;3;27477;3;2020-11-28
934;30;1;2;21188;8;2020-11-07
370;23;0;0;37228;6;2020-01-10
710;31;1;0;17030;10;2020-04-23
951;34;1;3;37321;5;2018-10-22
82;43;1;5;24629;4;2021-02-11
593;7;1;5;17815;5;2019-12-21
929;0;1;4;49177;8;2021-04-18
539;14;0;5;33074;1;2021-04-21
68;22;0;2;55552;1;2021-07-03
963;7;0;1;22528;3;2022-10-30
161;1;1;2;32467;2;2022-09-06
394;15;0;2;34784;6;2022-08-24
424;42;1;2;39771;10;2018-08-28
275;46;1;4;99254;3;2019-11-30
965;20;0;2;81698;6;2018-05-12
434;15;1;1;27311;1;2021-05-05
400;43;1;1;84193;8;2022-03-12
433;27;0;5;84554;6;2020-04-13
136;11;0;3;57288;2;2020-10-13
599;17;0;4;3660;9;2018-02-01
801;43;1;5;24066;6;2021-09-26
78;34;1;5;77431;7;2020-05-11
134;19;1;1;69815;10;2022-03-06
79;9;1;1;87441;3;2021-02-04
970;20;0;0;47;2;2018-08-23
76;7;1;3;90501;10;2019-09-03
496;4;0;0;37434;3;2021-07-30
557;27;0;4;56517;3;2018-12-23
328;10;1;2;75776;6;2020-08-22
943;6;1;0;76768;4;2022-07-16
677;31;1;4;80959;2;2018-07-10
247;48;1;1;88186;2;2018-05-13
228;13;0;0;61786;3;2021-09-13
89;7;0;4;41719;2;2022-02-23
768;41;1;2;11831;3;2019-08-02
474;18;0;5;91260;4;2022-12-07
489;29;1;3;50953;6;2018-03-10
300;37;1;2;52807;1;2021-11-15
353;50;0;3;13134;1;2022-04-08
671;46;1;2;9736;8;2020-03-29
71;1;1;5;23833;9;2019-10-10
86;23;0;5;88139;2;2019-04-16
721;5;0;2;52724;10;2018-05-13
826;33;1;3;36283;8;2021-10-27
506;35;0;5;24647;10;2021-11-22
325;31;1;3;29619;4;2021-03-11
696;33;0;4;52973;10;2021-06-14
651;47;1;5;23649;6;2021-07-03
998;5;0;5;78868;1;2020-01-13
431;8;0;0;37151;8;2021-03-26
477;13;0;1;37153;7;2018-04-19
498;14;0;4;1871;9;2019-11-21
827;30;1;2;79718;1;2021-12-06
488;6;0;3;2996;7;2020-08-29
766;19;0;3;58924;2;2022-06-03
474;11;0;0;2717;3;2021-07-19
437;25;0;1;94151;3;2018-07-15
599;33;1;2;44994;4;2020-02-06
735;18;1;0;77053;9;2019-03-02
334;19;1;2;35606;4;2018-09-26
284;2;1;4;37679;5;2022-04-06
537;8;1;1;97308;1;2019-07-12
138;30;0;4;92985;6;2020-10-23
798;45;0;3;32470;9;2018-09-19
780;34;0;2;45704;9;2022-09-17
768;44;0;4;69818;5;2020-01-19
97;29;1;2;44235;2;2019-12-28
132;28;0;5;90231;8;2022-10-12
749;18;1;0;93119;5;2020-12-01
175;20;1;0;10783;5;2018-04-22
402;29;0;2;79850;10;2022-09-30
100;50;0;0;96521;3;2020-12-11
316;37;0;0;21774;3;2019-04-30
910;35;1;5;89288;7;2020-07-28
514;43;0;2;11219;4;2020-07-10
837;15;1;0;81433;2;2020-08-01
108;47;0;2;43303;10;2022-05-18
781;12;1;4;52251;3;2022-07-27
711;38;1;5;76128;2;2018-12-25
165;15;0;3;77927;4;2021-06-22
304;31;0;4;60502;5;2019-10-06
760;10;1;1;80428;1;2020-03-14
58;24;1;0;1839;6;2020-06-25
112;6;1;0;51156;6;2022-01-13
547;24;0;3;57784;2;2022-10-14
577;27;0;1;32760;9;2021-03-02
134;9;0;4;24012;1;2018-02-22
787;36;0;0;87541;4;2020-02-02
966;9;0;0;86903;4;2021-05-16
400;18;1;1;97597;4;2022-08-24
268;17;0;2;68087;4;2020-11-30
693;14;0;4;75767;6;2018-07-03
204;11;0;0;88355;10;2018-06-08
97;36;1;5;9753;1;2021-11-23
919;2;0;5;74217;9;2023-01-31
351;31;0;1;78657;7;2020-12-27
593;36;1;4;29546;4;2018-12-13
472;3;0;3;12108;9;2022-08-15
307;28;0;1;15728;6;2019-10-22
256;18;0;5;39381;8;2023-01-26
880;29;0;1;80620;9;2018-05-30
380;42;0;3;53770;1;2021-05-08
102;31;1;2;23450;2;2018-09-02
645;38;1;4;92832;7;2021-11-22
194;15;1;5;7768;1;2022-11-24
714;2;1;5;86189;5;2022-11-01
150;8;0;1;93671;4;2020-09-22
447;35;0;2;71047;7;2020-05-31
717;37;1;2;40978;5;2019-05-08
842;20;1;5;10934;1;2021-08-25
112;9;1;0;50978;3;2022-05-21
437;11;1;0;88589;3;2023-01-19
465;46;0;0;58286;10;2022-05-26
447;23;0;0;72694;10;2021-07-08
733;22;0;5;39013;6;2018-07-28
871;21;1;0;88780;3;2022-06-03
862;19;1;3;91302;8;2019-04-25
102;29;1;3;26312;8;2019-08-19
276;41;0;3;38780;10;2020-01-31
584;7;1;4;3860;7;2022-10-01
979;26;0;2;30805;10;2019-07-04
594;40;1;1;76983;6;2020-03-24
584;16;0;5;67296;6;2022-06-21
601;21;1;3;40966;4;2019-02-07
876;50;0;3;79499;1;2020-10-27
207;43;0;0;28707;8;2019-12-12
407;7;1;1;76768;1;2022-10-21
618;30;0;4;63520;1;2019-09-15
646;13;0;3;56586;5;2019-05-18
73;45;1;2;3044;9;2019-01-01
501;6;1;5;26181;5;2021-06-18
295;36;0;5;96369;1;2019-02-23
196;41;1;1;33151;2;2020-06-17
941;41;1;3;61966;5;2018-03-29
973;28;1;2;485;5;2018-12-08
299;39;0;1;91584;6;2019-08-28
800;45;0;1;45709;7;2022-05-07
373;10;1;1;20650;5;2018-06-17
767;46;0;0;93516;4;2022-01-13
300;47;1;2;94722;4;2021-09-23
131;19;1;4;26744;3;2019-05-10
157;1;0;1;22126;2;2020-05-25
378;3;1;4;8135;5;2018-06-12
459;33;0;4;13885;10;2019-06-23
916;16;1;0;80844;1;2019-04-09
341;10;0;2;93837;5;2021-01-01
276;16;0;5;94366;10;2023-01-15
695;1;0;3;52482;9;2018-05-10
722;33;1;2;20693;6;2021-01-12
666;13;1;5;72523;5;2021-11-03
938;37;1;5;34307;4;2019-06-17
132;45;0;0;15425;9;2021-07-12
365;49;0;4;17136;1;2021-11-30
873;36;0;2;99085;2;2020-01-19
86;44;1;3;74372;3;2021-09-04
757;32;0;1;3406;6;2020-05-17
983;49;0;0;86860;9;2019-05-21
618;28;1;4;97492;3;2022-12-15
154;16;0;5;4626;3;2020-07-16
651;39;1;0;13991;3;2021-02-01
579;41;1;3;90544;9;2018-12-14
648;14;0;2;8887;8;2019-06-07
708;33;0;4;74946;10;2019-09-25
134;17;0;1;50733;3;2021-03-02
883;35;0;4;76994;3;2018-12-07
409;7;0;3;42676;1;2021-05-27
841;31;0;5;65120;2;2021-11-02
574;3;0;3;46818;5;2019-10-13
871;1;1;3;89997;5;2020-02-24
787;12;1;1;41885;2;2019-03-27
771;15;1;5;51455;1;2020-05-03
421;25;0;3;86591;9;2018-10-02
928;10;0;5;37728;8;2018-07-10
876;18;0;1;72628;8;2022-10-12
896;20;1;1;91961;6;2020-03-25
896;12;0;1;84590;10;2022-07-20
474;13;0;4;70338;5;2018-03-20
783;20;0;3;81558;2;2022-07-04
836;28;0;1;4281;10;2022-11-12
912;35;0;1;68623;4;2022-12-23
201;38;1;1;81518;9;2022-12-28
817;12;0;3;89720;1;2019-11-17
589;32;0;0;39837;6;2021-05-20
506;14;0;1;71601;2;2019-09-25
501;0;1;5;77208;6;2022-03-28
152;12;1;0;98765;3;2018-11-30
593;9;1;2;60424;8;2019-11-28
225;30;0;5;23814;3;2018-08-25
758;30;0;5;83693;10;2019-05-29
143;14;0;1;36373;4;2018-03-26
988;28;0;5;58182;7;2022-08-28
433;29;0;1;87616;7;2018-07-20
69;13;0;1;63273;3;2018-12-09
224;28;1;1;18985;6;2018-06-12
262;31;0;1;72506;8;2021-05-01
66;28;0;5;33366;2;2018-06-18
238;4;0;2;14416;7;2022-02-13
532;12;1;5;53346;7;2022-09-01
526;8;0;4;32478;6;2022-01-22
922;35;1;2;98670;8;2019-12-06
52;5;0;3;68995;3;2023-01-21
688;0;1;5;14955;7;2020-12-17
980;16;1;1;94455;8;2019-09-04
164;45;0;0;43302;4;2020-01-03
353;38;1;2;21288;7;2019-05-31
184;45;1;1;12466;3;2019-10-28
491;20;0;5;42446;5;2018-08-19
891;31;1;4;10136;3;2018-11-12
605;0;0;1;23071;10;2019-03-08
613;38;0;1;21745;7;2022-11-20
925;29;1;0;61131;6;2021-11-09
130;45;1;5;29464;2;2021-11-12
969;39;1;5;10677;5;2021-02-15
563;11;0;2;20686;5;2018-04-09
223;46;0;5;12019;6;2021-06-23
587;48;0;3;32441;6;2018-07-21
950;11;0;5;5499;8;2019-02-15
207;27;0;2;76705;9;2020-12-31
657;28;0;0;83751;9;2018-02-22
604;9;0;5;3356;5;2021-06-23
298;37;0;2;13286;7;2019-09-05
529;39;1;4;14731;3;2021-03-12
385;22;0;2;66848;1;2022-09-24
701;39;0;1;74770;3;2018-09-04
219;33;1;2;69039;7;2019-11-17
722;26;1;4;59107;6;2018-11-22
233;5;0;2;88924;7;2018-08-04
133;12;0;0;71492;1;2020-05-21
364;24;0;5;26317;6;2019-06-19
917;0;0;0;63200;2;2020-11-12
514;29;1;0;30537;7;2022-07-08
822;40;1;1;9943;6;2021-10-30
835;38;1;5;4447;6;2018-10-06
267;18;1;5;32923;5;2019-11-22
936;18;1;5;7529;5;2022-08-04
784;3;1;0;22087;10;2018-03-17
748;44;0;1;59158;8;2021-09-22
301;12;1;1;59746;8;2021-03-21
180;44;1;4;94168;5;2018-12-02
810;34;1;3;34732;1;2020-05-06
240;25;1;0;44881;2;2021-07-28
481;31;0;1;41779;5;2018-09-02
275;31;1;2;50302;1;2018-12-17
879;25;1;0;33596;10;2019-10-07
940;48;0;2;7000;6;2018-04-17
580;16;0;1;47431;7;2021-10-06
435;7;1;1;82711;6;2018-03-05
883;20;1;2;64633;5;2020-03-24
909;8;1;0;87687;1;2020-11-21
704;32;0;1;36755;9;2021-09-21
342;32;0;0;88560;10;2021-03-16
587;19;0;0;43728;4;2018-12-01
810;45;1;2;89697;1;2021-05-18
411;26;0;1;18825;3;2019-11-16
501;25;1;2;98811;1;2022-05-08
384;5;0;1;9186;3;2018-06-27
113;49;0;4;53694;3;2020-11-05
814;0;0;2;6869;4;2018-05-18
701;29;0;3;79843;4;2021-06-17
384;39;0;1;11821;2;2020-03-31
820;27;1;4;89241;2;2019-07-25
510;42;0;5;89073;3;2018-04-25
838;7;1;1;37050;5;2019-01-25
536;6;0;1;13222;7;2021-03-24
235;32;1;1;10781;3;2022-01-16
521;40;1;2;93241;5;2019-04-23
462;42;1;4;90504;7;2020-02-26
931;2;1;3;88009;1;2018-08-31
795;36;0;3;71383;6;2023-01-23
903;41;1;1;38231;1;2019-07-12
877;8;1;5;29332;7;2022-10-26
206;34;1;2;42118;8;2021-02-24
749;33;0;0;89138;10;2020-05-06
635;41;1;5;80424;5;2021-01-03
207;15;1;5;42087;8;2018-03-23
691;15;1;5;85152;8;2018-06-02
431;10;0;4;21778;10;2022-09-27
